STATENAME,VE_TOTAL,PEDS,PERSONS,DAYNAME,MONTHNAME,HOUR,DAY_WEEKNAME,RUR_URBNAME,HARM_EVNAME,LGT_CONDNAME,WEATHER1NAME,WEATHERNAME,FATALS,DRUNK_DR
California,1,1,1,23,March,99,Saturday,Rural,Pedestrian,Dark - Lighted,Rain,Rain,1,0
California,1,0,2,12,April,23,Friday,Rural,Utility Pole/Light Support,Dark - Not Lighted,Clear,Clear,1,1
California,1,1,1,27,March,2,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Cloudy,Cloudy,1,0
California,1,0,3,12,May,6,Sunday,Rural,Wall,Daylight,Clear,Clear,1,0
California,2,0,5,18,March,4,Monday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
California,1,1,1,24,January,0,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,2,1,1,15,March,21,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,2,28,March,21,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,23,April,21,Tuesday,Urban,Pedalcyclist,Dark - Not Lighted,Clear,Clear,1,0
California,1,0,1,25,June,14,Tuesday,Rural,Fence,Daylight,Clear,Clear,1,0
California,1,1,1,1,May,8,Wednesday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,1,1,1,3,May,8,Friday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,2,0,3,1,March,20,Friday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,1
California,2,0,4,11,May,22,Saturday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,1,1,29,May,5,Wednesday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,0,1,3,May,12,Friday,Rural,Other Fixed Object,Daylight,Cloudy,Cloudy,1,1
California,1,0,1,25,June,11,Tuesday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,5,8,June,17,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,1,0,6,12,May,9,Sunday,Rural,Rollover/Overturn,Daylight,Clear,Clear,2,0
California,2,0,4,13,May,8,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,1,April,20,Monday,Urban,Pedestrian,Dark - Not Lighted,Cloudy,Cloudy,1,0
California,2,1,2,15,February,18,Friday,Urban,Pedestrian,Dark - Lighted,Cloudy,Rain,1,0
California,2,0,2,25,May,12,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,1,0,1,14,February,9,Thursday,Urban,Concrete Traffic Barrier,Daylight,Rain,Rain,1,0
California,1,0,1,17,March,12,Sunday,Rural,Utility Pole/Light Support,Daylight,Clear,Clear,1,0
California,1,0,1,17,June,21,Monday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,1
California,2,0,3,13,January,1,Sunday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
California,2,0,6,23,March,20,Saturday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,2
California,1,0,1,20,March,17,Wednesday,Urban,Rollover/Overturn,Daylight,Cloudy,Rain,1,0
California,1,1,1,4,June,21,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,1,1,11,March,7,Monday,Urban,Pedalcyclist,Daylight,Clear,Clear,1,0
California,2,0,2,9,June,18,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,3,5,April,10,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,18,January,22,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,2,4,29,March,13,Friday,Urban,Curb,Daylight,Cloudy,Cloudy,1,0
California,2,0,3,24,June,3,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,10,February,5,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Rain,Rain,1,1
California,1,1,4,29,April,21,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,16,June,0,Sunday,Urban,Pedalcyclist,Dark - Lighted,Clear,Clear,1,0
California,3,0,6,16,June,5,Sunday,Urban,Motor Vehicle In-Transport,Dawn,Cloudy,Cloudy,1,0
California,1,0,1,1,June,4,Saturday,Urban,"Post, Pole or Other Supports",Dark - Lighted,Clear,Clear,1,1
California,1,0,1,5,May,7,Sunday,Urban,Rollover/Overturn,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,13,April,10,Saturday,Urban,Tree (Standing Only),Daylight,Clear,Clear,1,0
California,1,1,1,3,May,6,Friday,Urban,Pedestrian,Dawn,Clear,Clear,1,0
California,1,1,1,17,April,2,Wednesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,3,23,April,12,Tuesday,Urban,Non-Motorist on Personal Conveyance,Daylight,Clear,Clear,1,0
California,1,1,2,4,May,22,Saturday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,1,1,29,March,23,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,19,May,0,Sunday,Urban,"Post, Pole or Other Supports",Dark - Not Lighted,Rain,Rain,1,0
California,1,1,1,4,April,5,Thursday,Urban,Pedalcyclist,Dawn,Clear,Clear,1,0
California,2,0,2,20,April,3,Saturday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,1
California,2,0,4,7,May,16,Tuesday,Urban,Curb,Daylight,Clear,Clear,1,2
California,2,0,3,19,May,2,Sunday,Urban,Motor Vehicle In-Transport,Dark - Unknown Lighting,Rain,Rain,1,1
California,5,1,5,7,January,23,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,2,0,4,23,March,2,Saturday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
California,1,1,1,27,April,4,Saturday,Urban,Pedestrian,Dark - Not Lighted,"Fog, Smog, Smoke","Fog, Smog, Smoke",1,0
California,2,0,3,16,June,12,Sunday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,30,May,3,Thursday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
California,1,1,1,17,June,5,Monday,Urban,Pedestrian,Dawn,Cloudy,Cloudy,1,0
California,2,0,2,12,June,19,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,3,26,June,22,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
California,1,0,2,4,July,23,Thursday,Rural,Curb,Dark - Not Lighted,Clear,Clear,1,1
California,1,0,1,1,May,17,Wednesday,Rural,Fell/Jumped from Vehicle,Daylight,Clear,Clear,1,0
California,4,0,3,30,June,18,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,2
California,1,1,1,2,May,5,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,2,7,January,3,Monday,Urban,Curb,Dark - Not Lighted,Rain,Rain,1,1
California,1,1,2,15,April,2,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,24,April,0,Wednesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
California,1,0,1,23,June,23,Sunday,Rural,Rollover/Overturn,Dark - Not Lighted,Clear,Clear,1,1
California,2,0,3,4,May,21,Saturday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
California,5,0,12,30,June,16,Sunday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,1,May,23,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
California,1,0,1,4,July,9,Thursday,Rural,Boulder,Daylight,Clear,Clear,1,0
California,1,1,1,22,May,23,Wednesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
California,2,0,3,20,April,5,Saturday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
California,2,1,2,13,May,2,Monday,Urban,Parked Motor Vehicle,Dark - Not Lighted,Clear,Clear,1,1
California,1,0,1,7,July,99,Sunday,Rural,Other Fixed Object,Dark - Not Lighted,Clear,Clear,1,1
California,1,1,1,30,May,21,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
California,1,1,1,7,January,20,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,6,11,January,21,Friday,Urban,Tree (Standing Only),Dark - Lighted,Rain,Rain,2,1
California,1,0,1,5,March,6,Tuesday,Urban,Curb,Daylight,Clear,Clear,1,0
California,1,0,2,5,February,0,Tuesday,Rural,Tree (Standing Only),Dark - Not Lighted,Cloudy,Rain,1,1
California,2,0,2,10,May,4,Friday,Rural,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,1
California,1,0,1,23,June,14,Sunday,Rural,Wall,Daylight,Clear,Clear,1,0
California,1,0,1,29,May,12,Wednesday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,1,0,1,29,May,12,Wednesday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,2,17,June,4,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,13,March,0,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,0,1,26,March,15,Tuesday,Rural,Embankment,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,9,May,8,Thursday,Rural,Boulder,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,25,May,13,Saturday,Urban,Curb,Daylight,Clear,Clear,1,1
California,1,0,3,12,June,16,Wednesday,Urban,Curb,Daylight,Cloudy,Cloudy,1,1
California,1,1,1,3,May,18,Friday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,2,0,3,17,May,18,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
California,1,1,1,15,May,4,Wednesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,27,June,13,Thursday,Rural,Embankment,Daylight,Clear,Clear,1,0
California,3,0,7,3,April,8,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,8,May,12,Wednesday,Urban,Fence,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,28,March,12,Thursday,Urban,Guardrail Face,Daylight,Clear,Clear,1,0
California,8,0,16,24,March,1,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,18,June,21,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,1
California,3,0,3,11,July,13,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,4,1,June,20,Saturday,Urban,Pedalcyclist,Dusk,Cloudy,Cloudy,1,0
California,1,1,1,20,April,23,Saturday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,0,1,21,May,16,Tuesday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,0
California,1,0,2,27,June,10,Thursday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,4,21,April,20,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
California,5,0,6,2,April,15,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,1,26,May,1,Sunday,Urban,Rollover/Overturn,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,16,June,2,Sunday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,Cloudy,1,0
California,1,1,1,2,July,3,Tuesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,28,May,99,Tuesday,Rural,Other Fixed Object,Daylight,Clear,Clear,1,0
California,2,0,2,22,June,11,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,7,May,14,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,22,April,1,Monday,Urban,Curb,Dark - Not Lighted,Clear,Clear,1,0
California,2,0,2,7,January,21,Monday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,2,1
California,1,0,1,1,May,6,Wednesday,Urban,Utility Pole/Light Support,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,8,May,5,Wednesday,Rural,Other Fixed Object,Dawn,Clear,Clear,1,0
California,2,0,3,7,June,10,Friday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,3,June,6,Monday,Urban,Pedalcyclist,Daylight,Clear,Clear,1,0
California,2,1,1,14,June,10,Friday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,1,0,1,9,June,14,Sunday,Urban,Curb,Daylight,Clear,Clear,1,0
California,2,0,3,27,June,11,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,1,3,July,0,Wednesday,Rural,Guardrail Face,Dark - Not Lighted,Clear,Clear,1,0
California,1,0,1,3,July,13,Wednesday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,1,1,1,28,May,21,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,2,0,4,28,June,5,Friday,Rural,Motor Vehicle In-Transport,Dawn,Clear,Clear,1,0
California,2,0,3,9,April,8,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,1,0,1,2,July,8,Tuesday,Rural,Other Fixed Object,Daylight,Clear,Clear,1,1
California,2,0,2,18,July,8,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,3,0,4,17,June,15,Monday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,2,18,June,17,Tuesday,Rural,Embankment,Daylight,Clear,Clear,1,1
California,1,1,1,22,June,21,Saturday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,25,May,5,Saturday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
California,2,0,4,22,January,13,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
California,1,1,1,27,April,21,Saturday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,0,1,25,May,4,Saturday,Urban,Traffic Signal Support,Dark - Lighted,Cloudy,Cloudy,1,1
California,1,1,1,6,January,7,Sunday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,1,1,1,14,May,2,Tuesday,Rural,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,1,1,17,February,9,Sunday,Urban,Pedestrian,Daylight,Rain,Rain,1,0
California,1,0,1,18,June,6,Tuesday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,2,8,July,16,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,7,May,20,Tuesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,3,0,5,15,June,14,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,2,July,17,Tuesday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,6,May,4,Monday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
California,1,1,1,16,January,20,Wednesday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
California,1,1,1,4,February,3,Monday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
California,1,0,1,8,February,2,Friday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,21,March,9,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
California,2,0,2,26,March,2,Tuesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,0
California,2,0,4,1,July,19,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,3,0
California,1,0,2,26,June,16,Wednesday,Rural,Curb,Daylight,Clear,Clear,2,0
California,2,0,3,29,June,7,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,3,1
California,1,0,1,13,May,15,Monday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,2,20,April,13,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,3,0,5,13,May,7,Monday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
California,1,1,1,17,June,21,Monday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,0,6,26,June,7,Wednesday,Rural,Rollover/Overturn,Daylight,Clear,Clear,2,0
California,3,0,1,1,March,0,Friday,Urban,Parked Motor Vehicle,Dark - Lighted,Clear,Clear,1,0
California,2,0,2,10,March,14,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,2,28,April,22,Sunday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,2,0,3,15,May,13,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
California,2,0,4,16,January,15,Wednesday,Urban,Parked Motor Vehicle,Daylight,Rain,Rain,1,0
California,1,1,1,21,July,21,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,1,July,19,Monday,Rural,Motor Vehicle In-Transport,Dusk,Clear,Clear,1,0
California,1,2,1,15,July,2,Monday,Urban,Other Object (not fixed),Dark - Not Lighted,Clear,Clear,1,0
California,1,0,2,20,April,21,Saturday,Urban,Utility Pole/Light Support,Dark - Lighted,Clear,Clear,1,0
California,2,2,1,17,June,2,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
California,1,0,1,22,July,22,Monday,Rural,Culvert,Dark - Not Lighted,Clear,Clear,1,1
California,2,0,6,13,April,11,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,1,0,3,16,June,7,Sunday,Rural,Tree (Standing Only),Daylight,Clear,Clear,1,1
California,1,2,3,24,April,23,Wednesday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,1,1,10,May,1,Friday,Urban,Pedestrian,Dark - Not Lighted,Rain,Rain,1,0
California,1,0,2,30,June,18,Sunday,Urban,Fence,Daylight,Clear,Clear,1,0
California,2,0,3,17,May,12,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,21,April,17,Sunday,Urban,Pedestrian,Dusk,Clear,Clear,1,0
California,3,0,3,4,June,0,Tuesday,Urban,Parked Motor Vehicle,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,22,June,9,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,1,1,16,February,18,Saturday,Urban,Non-Motorist on Personal Conveyance,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,22,June,6,Saturday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
California,1,1,1,22,June,23,Saturday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,10,June,2,Monday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,0
California,3,0,5,8,June,15,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,2,0,3,17,March,21,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,29,April,4,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Rain,Rain,1,0
California,1,0,3,5,April,23,Friday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
California,1,0,1,10,April,14,Wednesday,Urban,Guardrail Face,Daylight,Cloudy,Cloudy,1,0
California,2,0,2,12,June,2,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,2,1
California,2,0,2,6,July,2,Saturday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,5,June,11,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,1,9,July,7,Tuesday,Urban,Tree (Standing Only),Daylight,Clear,Clear,1,0
California,1,0,2,19,April,9,Friday,Rural,Other Fixed Object,Daylight,Clear,Clear,2,0
California,3,1,1,31,May,20,Friday,Rural,Pedestrian,Dusk,Clear,Clear,1,0
California,1,0,2,21,July,12,Sunday,Urban,Tree (Standing Only),Daylight,Clear,Clear,1,0
California,1,0,1,26,July,15,Friday,Urban,Tree (Standing Only),Daylight,Clear,Clear,1,1
California,2,0,4,4,July,19,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,2,0,2,30,May,7,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,1,22,June,18,Saturday,Rural,Other Fixed Object,Daylight,Clear,Clear,1,0
California,2,0,3,14,January,12,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
California,1,1,1,15,February,18,Friday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,2,0,5,13,June,6,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
California,1,1,1,15,April,20,Monday,Urban,Pedestrian,Daylight,Cloudy,Cloudy,1,0
California,2,0,2,27,April,8,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,3,19,May,21,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,0
California,2,0,3,22,June,10,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,2,0,2,21,June,0,Friday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
California,1,0,1,1,March,14,Friday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,1
California,1,1,1,20,April,23,Saturday,Urban,Pedalcyclist,Dark - Lighted,Clear,Clear,1,0
California,1,0,1,28,April,1,Sunday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,24,May,12,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,4,0,10,5,February,16,Tuesday,Urban,Motor Vehicle In-Transport,Dusk,Rain,Rain,2,0
California,1,1,1,9,May,20,Thursday,Urban,Pedalcyclist,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,0,2,18,May,0,Saturday,Rural,Fence,Dark - Not Lighted,Clear,Clear,2,1
California,1,0,1,26,July,9,Friday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,0
California,2,0,2,28,June,4,Friday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
California,2,1,1,17,July,3,Wednesday,Urban,Parked Motor Vehicle,Dark - Lighted,Clear,Clear,1,0
California,3,0,5,7,February,20,Thursday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
California,1,1,2,24,March,1,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,25,April,18,Thursday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
California,2,0,5,23,June,1,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,2,0
California,2,0,5,1,June,19,Saturday,Urban,Motor Vehicle In-Transport,Dusk,Clear,Clear,1,1
California,1,1,1,27,June,1,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,23,June,21,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,20,June,4,Thursday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
California,2,0,5,12,July,19,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
California,2,0,2,11,May,11,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
California,1,0,1,17,June,14,Monday,Urban,Guardrail Face,Daylight,Clear,Clear,1,1
California,1,0,1,25,July,21,Thursday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,0
California,1,0,4,17,May,14,Friday,Rural,Tree (Standing Only),Daylight,Rain,Rain,1,0
California,1,0,1,16,June,6,Sunday,Urban,Other Fixed Object,Daylight,Cloudy,Cloudy,1,1
California,3,0,6,21,June,17,Friday,Urban,Parked Motor Vehicle,Daylight,Cloudy,Cloudy,2,0
California,1,1,3,28,March,20,Thursday,Urban,Non-Motorist on Personal Conveyance,Dark - Lighted,Clear,Clear,1,1
California,1,1,2,12,July,12,Friday,Urban,Fire Hydrant,Daylight,Clear,Clear,1,0
California,1,1,1,10,June,21,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,2,0,2,3,June,12,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
California,1,0,1,16,March,1,Saturday,Urban,Rollover/Overturn,Dark - Lighted,Clear,Clear,1,1
California,2,0,2,23,June,18,Sunday,Urban,Parked Motor Vehicle,Daylight,Clear,Clear,1,0
California,1,1,1,28,March,6,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
California,1,1,1,28,June,23,Friday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,1
California,1,1,1,18,April,23,Thursday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
California,1,0,1,25,July,16,Thursday,Rural,Ground,Daylight,Clear,Clear,1,0
California,1,0,1,12,April,15,Friday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,1
